N_PROF,N_LEVELS,CYCLE_NUMBER,DATA_MODE,DIRECTION,PLATFORM_NUMBER,POSITION_QC,PRES,PRES_ERROR,PRES_QC,PSAL,PSAL_ERROR,PSAL_QC,TEMP,TEMP_ERROR,TEMP_QC,TIME_QC,LATITUDE,LONGITUDE,TIME
1,61,143,D,A,2902772,1,987.8,2.4,1,34.93952,0.01,1,6.773,0.002,1,1,15.517,89.012,2024-01-14 03:30:32
1,62,143,D,A,2902772,1,1012.7,2.4,1,34.93444,0.01,1,6.637,0.002,1,1,15.517,89.012,2024-01-14 03:30:32
1,63,143,D,A,2902772,1,1037.9,2.4,1,34.93039,0.01,1,6.519,0.002,1,1,15.517,89.012,2024-01-14 03:30:32
1,64,143,D,A,2902772,1,1063.1,2.4,1,34.92744,0.01,1,6.415,0.002,1,1,15.517,89.012,2024-01-14 03:30:32
1,65,143,D,A,2902772,1,1087.9,2.4,1,34.92246,0.01,1,6.299,0.002,1,1,15.517,89.012,2024-01-14 03:30:32
1,66,143,D,A,2902772,1,1112.9,2.4,1,34.91752,0.01,1,6.179,0.002,1,1,15.517,89.012,2024-01-14 03:30:32
1,67,143,D,A,2902772,1,1138.2,2.4,1,34.91241,0.01,1,6.042,0.002,1,1,15.517,89.012,2024-01-14 03:30:32
1,68,143,D,A,2902772,1,1163.3,2.4,1,34.90843,0.01,1,5.934,0.002,1,1,15.517,89.012,2024-01-14 03:30:32
1,69,143,D,A,2902772,1,1188.2,2.4,1,34.90438,0.01,1,5.823,0.002,1,1,15.517,89.012,2024-01-14 03:30:32
1,70,143,D,A,2902772,1,1213.0,2.4,1,34.90041,0.01,1,5.726,0.002,1,1,15.517,89.012,2024-01-14 03:30:32
1,71,143,D,A,2902772,1,1239.0,2.4,1,34.89637,0.01,1,5.616,0.002,1,1,15.517,89.012,2024-01-14 03:30:32
1,72,143,D,A,2902772,1,1262.7,2.4,1,34.89236,0.01,1,5.524,0.002,1,1,15.517,89.012,2024-01-14 03:30:32
1,73,143,D,A,2902772,1,1287.7,2.4,1,34.88835,0.01,1,5.431,0.002,1,1,15.517,89.012,2024-01-14 03:30:32
1,74,143,D,A,2902772,1,1312.6,2.4,1,34.88537,0.01,1,5.342,0.002,1,1,15.517,89.012,2024-01-14 03:30:32
1,75,143,D,A,2902772,1,1337.8,2.4,1,34.88147,0.01,1,5.245,0.002,1,1,15.517,89.012,2024-01-14 03:30:32
1,76,143,D,A,2902772,1,1363.0,2.4,1,34.8774,0.01,1,5.122,0.002,1,1,15.517,89.012,2024-01-14 03:30:32
1,77,143,D,A,2902772,1,1388.1,2.4,1,34.87339,0.01,1,5.019,0.002,1,1,15.517,89.012,2024-01-14 03:30:32
1,78,143,D,A,2902772,1,1413.3,2.4,1,34.8694,0.01,1,4.918,0.002,1,1,15.517,89.012,2024-01-14 03:30:32
